005,0,0,66,0.2855067253112793,{'C': 0.23357214690901212, 'max_iter': 5000, 'penalty': 'l1', 'solver': 'liblinear'}
005,1,0,65,0.24385499954223633,{'C': 0.23357214690901212, 'max_iter': 5000, 'penalty': 'l1', 'solver': 'liblinear'}
005,2,0,63,0.24581003189086914,{'C': 1438.44988828766, 'max_iter': 5000, 'penalty': 'l1', 'solver': 'liblinear'}
005,3,0,66,0.23857569694519043,{'C': 0.615848211066026, 'max_iter': 5000, 'penalty': 'l1', 'solver': 'liblinear'}
005,4,0,61,0.2479381561279297,{'C': 545.5594781168514, 'max_iter': 5000, 'penalty': 'l2', 'solver': 'liblinear'}
010,0,0,68,0.2562069892883301,{'C': 0.004832930238571752, 'max_iter': 5000, 'penalty': 'l2', 'solver': 'liblinear'}
010,1,0,69,0.24767374992370605,{'C': 0.0018329807108324356, 'max_iter': 5000, 'penalty': 'l2', 'solver': 'liblinear'}
010,2,0,71,0.2416236400604248,{'C': 0.012742749857031334, 'max_iter': 5000, 'penalty': 'l2', 'solver': 'liblinear'}
010,3,0,62,0.2677285671234131,{'C': 3792.690190732246, 'max_iter': 5000, 'penalty': 'l1', 'solver': 'liblinear'}
010,4,0,66,0.251497745513916,{'C': 1.623776739188721, 'max_iter': 5000, 'penalty': 'l1', 'solver': 'liblinear'}
015,0,0,69,0.27637410163879395,{'C': 0.615848211066026, 'max_iter': 5000, 'penalty': 'l1', 'solver': 'liblinear'}
015,1,0,71,0.273923397064209,{'C': 78.47599703514607, 'max_iter': 10000, 'penalty': 'l1', 'solver': 'liblinear'}
015,2,0,69,0.3022446632385254,{'C': 0.615848211066026, 'max_iter': 5000, 'penalty': 'l1', 'solver': 'liblinear'}
015,3,0,71,0.28682446479797363,{'C': 0.615848211066026, 'max_iter': 5000, 'penalty': 'l1', 'solver': 'liblinear'}
015,4,0,67,0.27200794219970703,{'C': 0.00026366508987303583, 'max_iter': 5000, 'penalty': 'l2', 'solver': 'liblinear'}
020,0,0,68,0.4039630889892578,{'C': 0.00026366508987303583, 'max_iter': 5000, 'penalty': 'l2', 'solver': 'liblinear'}
020,1,0,70,0.3090498447418213,{'C': 3792.690190732246, 'max_iter': 10000, 'penalty': 'l1', 'solver': 'liblinear'}
020,2,0,73,0.3143889904022217,{'C': 0.23357214690901212, 'max_iter': 5000, 'penalty': 'l1', 'solver': 'liblinear'}
020,3,0,70,0.31301212310791016,{'C': 0.23357214690901212, 'max_iter': 5000, 'penalty': 'l1', 'solver': 'liblinear'}
020,4,0,70,0.3070657253265381,{'C': 0.0006951927961775605, 'max_iter': 5000, 'penalty': 'l2', 'solver': 'liblinear'}
030,0,0,72,0.3841283321380615,{'C': 4.281332398719396, 'max_iter': 10000, 'penalty': 'l1', 'solver': 'liblinear'}
030,1,0,62,0.39014148712158203,{'C': 0.08858667904100823, 'max_iter': 5000, 'penalty': 'l1', 'solver': 'liblinear'}
030,2,0,71,0.3774302005767822,{'C': 0.08858667904100823, 'max_iter': 5000, 'penalty': 'l1', 'solver': 'liblinear'}
030,3,0,70,0.3970675468444824,{'C': 0.08858667904100823, 'max_iter': 5000, 'penalty': 'l2', 'solver': 'liblinear'}
030,4,0,73,0.3857719898223877,{'C': 0.615848211066026, 'max_iter': 5000, 'penalty': 'l1', 'solver': 'liblinear'}
060,0,0,72,0.5122768878936768,{'C': 29.763514416313132, 'max_iter': 5000, 'penalty': 'l2', 'solver': 'liblinear'}
060,1,0,74,0.4373207092285156,{'C': 0.004832930238571752, 'max_iter': 5000, 'penalty': 'l2', 'solver': 'liblinear'}
060,2,0,74,0.4379887580871582,{'C': 0.23357214690901212, 'max_iter': 5000, 'penalty': 'l1', 'solver': 'liblinear'}
060,3,0,76,0.47052836418151855,{'C': 1.623776739188721, 'max_iter': 5000, 'penalty': 'l1', 'solver': 'liblinear'}
060,4,0,73,0.43964076042175293,{'C': 11.288378916846883, 'max_iter': 5000, 'penalty': 'l1', 'solver': 'liblinear'}
100,0,0,74,0.624802827835083,{'C': 0.012742749857031334, 'max_iter': 5000, 'penalty': 'l2', 'solver': 'liblinear'}
100,1,0,74,0.6386873722076416,{'C': 0.615848211066026, 'max_iter': 5000, 'penalty': 'l1', 'solver': 'liblinear'}
100,2,0,71,0.49551939964294434,{'C': 0.615848211066026, 'max_iter': 5000, 'penalty': 'l1', 'solver': 'liblinear'}
100,3,0,74,0.5927383899688721,{'C': 0.23357214690901212, 'max_iter': 5000, 'penalty': 'l1', 'solver': 'liblinear'}
100,4,0,74,0.5945169925689697,{'C': 0.0018329807108324356, 'max_iter': 5000, 'penalty': 'l2', 'solver': 'liblinear'}
005,0,0,63,0.22346115112304688,{'C': 0.0001, 'max_iter': 5000, 'penalty': 'l2', 'solver': 'liblinear'}
005,1,0,65,0.2268810272216797,{'C': 0.0001, 'max_iter': 5000, 'penalty': 'l2', 'solver': 'liblinear'}
005,2,0,56,0.20779848098754883,{'C': 0.0001, 'max_iter': 5000, 'penalty': 'l2', 'solver': 'liblinear'}
005,3,0,68,0.1997838020324707,{'C': 0.0001, 'max_iter': 5000, 'penalty': 'l2', 'solver': 'liblinear'}
005,4,0,61,0.20461606979370117,{'C': 0.03359818286283781, 'max_iter': 5000, 'penalty': 'l2', 'solver': 'liblinear'}
010,0,0,66,0.24531769752502441,{'C': 0.0001, 'max_iter': 5000, 'penalty': 'l2', 'solver': 'liblinear'}
010,1,0,70,0.2633824348449707,{'C': 0.004832930238571752, 'max_iter': 5000, 'penalty': 'l2', 'solver': 'liblinear'}
010,2,0,69,0.24619340896606445,{'C': 0.23357214690901212, 'max_iter': 5000, 'penalty': 'l2', 'solver': 'liblinear'}
010,3,0,65,0.24868297576904297,{'C': 78.47599703514607, 'max_iter': 5000, 'penalty': 'l2', 'solver': 'liblinear'}
010,4,0,64,0.256986141204834,{'C': 0.615848211066026, 'max_iter': 5000, 'penalty': 'l1', 'solver': 'liblinear'}
015,0,0,70,0.28954029083251953,{'C': 0.23357214690901212, 'max_iter': 5000, 'penalty': 'l1', 'solver': 'liblinear'}
